City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
300,marquette,46.5333,-87.6335,1.69,79,59,2.14,US,2023-04-19 02:41:38
301,susuman,62.7833,148.1667,-3.49,71,100,3.03,RU,2023-04-19 02:36:46
302,nagqu,31.5,92.0,6.8,28,100,4.21,CN,2023-04-19 02:37:23
303,itapirapua,-15.8233,-50.6133,23.01,90,100,1.65,BR,2023-04-19 02:41:38
304,montego bay,18.4712,-77.9188,25.89,78,20,2.57,JM,2023-04-19 02:42:27
305,mindelo,16.8901,-24.9804,21.75,73,40,7.72,CV,2023-04-19 02:41:38
306,la ronge,55.1001,-105.2842,-1.86,86,100,3.6,CA,2023-04-19 02:41:38
307,cole harbour,44.6724,-63.4751,6.77,83,20,3.09,CA,2023-04-19 02:41:38
308,bria,6.5423,21.9863,21.31,89,87,0.85,CF,2023-04-19 02:41:38
309,inhambane,-23.865,35.3833,18.32,91,45,1.23,MZ,2023-04-19 02:41:38
310,saint-louis,16.3333,-15.0,25.12,38,93,5.65,SN,2023-04-19 02:41:39
311,brixham,50.3943,-3.5159,8.51,87,24,5.36,GB,2023-04-19 02:41:39
312,beloyarskiy,63.7119,66.6722,-4.51,86,61,3.77,RU,2023-04-19 02:41:39
313,castillos,-34.1667,-53.8333,11.33,64,81,5.47,UY,2023-04-19 02:37:04
314,qaqortoq,60.7167,-46.0333,-0.65,92,48,0.89,GL,2023-04-19 02:36:53
315,luau,-10.7073,22.2247,16.66,98,62,1.56,AO,2023-04-19 02:41:39
316,okhotsk,59.3833,143.3,0.51,80,32,5.97,RU,2023-04-19 02:36:53
317,weno,7.4515,151.8468,27.97,78,100,3.09,FM,2023-04-19 02:37:19
318,saynshand,44.8824,110.1163,12.27,14,100,11.16,MN,2023-04-19 02:41:39
319,selfoss,63.9331,-20.9971,9.36,98,100,4.31,IS,2023-04-19 02:37:27
320,bayji,34.9311,43.487,21.91,38,3,0.95,IQ,2023-04-19 02:37:08
321,la romana,18.4273,-68.9728,25.2,94,20,0.0,DO,2023-04-19 02:41:39
322,salinopolis,-0.6136,-47.3561,24.95,87,100,1.68,BR,2023-04-19 02:41:39
323,holualoa,19.6228,-155.9522,25.91,75,20,4.63,US,2023-04-19 02:36:56
324,barah,13.7,30.3667,24.97,7,44,4.59,SD,2023-04-19 02:41:39
325,carlisle,40.2015,-77.1889,7.68,60,6,1.84,US,2023-04-19 02:41:39
326,mount isa,-20.7333,139.5,24.87,53,100,2.57,AU,2023-04-19 02:36:50
327,machali,-34.1833,-70.6667,12.62,32,37,1.37,CL,2023-04-19 02:41:40
328,nykvarn,59.8,18.3,3.23,97,6,2.6,SE,2023-04-19 02:41:40
329,pacific grove,36.6177,-121.9166,12.82,71,0,4.63,US,2023-04-19 02:36:47
330,badger,64.8,-147.5333,-0.27,52,75,4.63,US,2023-04-19 02:37:08
331,kavaratti,10.5669,72.642,28.64,69,10,2.51,IN,2023-04-19 02:37:07
332,katabu,-4.9333,122.5167,30.13,68,95,0.54,ID,2023-04-19 02:37:04
333,chaman,30.9236,66.4512,14.34,38,1,3.34,PK,2023-04-19 02:41:40
334,kaka,37.3482,59.6143,10.8,22,0,2.91,TM,2023-04-19 02:41:40
335,ust-nera,64.5667,143.2,-4.38,82,98,2.12,RU,2023-04-19 02:32:15
336,ust'-kulom,61.6864,53.6902,-1.28,86,12,1.72,RU,2023-04-19 02:41:40
337,abomey-calavi,6.4485,2.3557,28.92,79,20,5.14,BJ,2023-04-19 02:41:40
338,howrah,22.5892,88.3103,31.0,84,40,3.09,IN,2023-04-19 02:41:40
339,vila velha,-20.3297,-40.2925,26.97,88,0,2.06,BR,2023-04-19 02:41:40
340,savonlinna,61.8699,28.88,1.03,75,0,0.51,FI,2023-04-19 02:41:40
341,emerald,-23.5333,148.1667,27.41,57,1,4.41,AU,2023-04-19 02:34:00
342,onguday,50.75,86.15,-3.0,64,100,2.27,RU,2023-04-19 02:41:40
343,hithadhoo,-0.6,73.0833,28.72,70,100,2.78,MV,2023-04-19 02:36:55
344,cidade velha,14.9167,-23.6167,22.26,78,40,6.17,CV,2023-04-19 02:41:40
345,lospalos,-8.5186,127.0025,25.76,74,88,4.5,TL,2023-04-19 02:41:40
346,tayzhina,53.6679,87.4362,-9.63,64,4,0.47,RU,2023-04-19 02:41:40
347,al bawiti,28.3492,28.8659,23.54,36,99,3.7,EG,2023-04-19 02:41:41
348,altay,47.8667,88.1167,-4.17,57,3,1.51,CN,2023-04-19 02:41:41
349,dolores,-36.3132,-57.6792,11.0,60,98,5.13,AR,2023-04-19 02:41:41
350,tartouss,34.889,35.8866,19.81,78,51,6.43,SY,2023-04-19 02:41:41
351,kharkhorin,47.1975,102.8238,-0.49,17,23,7.72,MN,2023-04-19 02:41:41
352,huancabamba,-5.2386,-79.4506,14.53,97,80,0.24,PE,2023-04-19 02:41:41
353,bonny,4.4522,7.1681,26.57,87,99,2.13,NG,2023-04-19 02:41:41
354,bei'an,24.5399,109.533,26.42,83,67,2.65,CN,2023-04-19 02:41:41
355,pionerskiy,54.9508,20.2275,6.91,83,70,9.01,RU,2023-04-19 02:41:41
356,quibala,-10.7337,14.98,15.74,97,79,1.83,AO,2023-04-19 02:41:41
357,feres,40.8956,26.17,8.69,93,40,0.0,GR,2023-04-19 02:41:41
358,ulladulla,-35.35,150.4667,24.32,44,11,3.3,AU,2023-04-19 02:37:02
359,kozhevnikovo,56.2589,83.9714,-7.2,76,79,3.8,RU,2023-04-19 02:41:41
360,mazamari,-11.3258,-74.5308,20.55,93,21,0.75,PE,2023-04-19 02:41:41
361,hilo,19.7297,-155.09,26.85,80,40,5.66,US,2023-04-19 02:37:28
362,richfield,44.8833,-93.283,11.12,43,100,5.66,US,2023-04-19 02:41:41
363,suances,43.4334,-4.0434,11.1,93,75,0.0,ES,2023-04-19 02:41:41
364,dickinson,29.4608,-95.0513,22.29,84,20,3.6,US,2023-04-19 02:41:42
365,san andres,12.5847,-81.7006,27.01,74,20,3.6,CO,2023-04-19 02:39:22
366,champerico,14.3,-91.9167,28.15,69,62,1.57,GT,2023-04-19 02:41:42
367,namibe,-15.1961,12.1522,26.32,67,86,1.36,AO,2023-04-19 02:36:59
368,mil'kovo,55.6078,37.7956,8.27,79,16,3.6,RU,2023-04-19 02:37:22
369,hong kong,22.2855,114.1577,28.03,87,21,8.05,HK,2023-04-19 02:30:43
370,shagonar,51.5333,92.8,-2.35,57,49,1.85,RU,2023-04-19 02:41:42
371,christchurch,-43.5333,172.6333,18.11,72,100,4.12,NZ,2023-04-19 02:35:20
372,villa gesell,-37.2639,-56.973,10.03,65,76,7.3,AR,2023-04-19 02:41:08
373,prince rupert,54.3161,-130.3201,4.83,92,100,3.6,CA,2023-04-19 02:39:23
374,zgurovka,50.5028,31.7849,7.75,72,100,3.76,UA,2023-04-19 02:41:42
375,saint-pierre,-21.3393,55.4781,24.82,69,75,2.57,RE,2023-04-19 02:35:22
376,neryungri,56.6709,124.6491,-3.94,65,57,1.82,RU,2023-04-19 02:41:42
377,qurayyat,31.3318,37.3428,18.1,48,0,2.06,SA,2023-04-19 02:41:42
378,carolina beach,34.0352,-77.8936,18.34,68,0,2.77,US,2023-04-19 02:41:42
379,peniche,39.3558,-9.3811,14.96,92,100,4.05,PT,2023-04-19 02:41:42
380,salinas,36.6777,-121.6555,13.05,64,0,5.14,US,2023-04-19 02:41:42
381,carauari,-4.8828,-66.8958,25.67,83,100,1.2,BR,2023-04-19 02:41:42
382,voss,60.623,6.4229,5.3,48,60,1.11,NO,2023-04-19 02:41:42
383,campo gallo,-26.5833,-62.85,17.07,79,9,0.7,AR,2023-04-19 02:41:42
384,cannonvale,-20.2833,148.7,25.66,62,1,6.82,AU,2023-04-19 02:41:42
385,micheweni,-4.9667,39.8333,26.23,85,100,7.51,TZ,2023-04-19 02:41:43
386,ambon,-3.6954,128.1814,31.08,70,40,2.06,ID,2023-04-19 02:41:43
387,qarauyl,48.9451,79.255,3.6,48,91,8.29,KZ,2023-04-19 02:41:43
388,portland,45.5234,-122.6762,7.24,88,100,2.68,US,2023-04-19 02:32:38
389,penaflor,-33.6167,-70.9167,16.7,34,8,0.99,CL,2023-04-19 02:41:43
390,usogorsk,63.4106,48.6872,0.96,85,100,1.0,RU,2023-04-19 02:36:52
391,qusmuryn,52.4503,64.6311,5.68,65,53,2.48,KZ,2023-04-19 02:41:16
392,flin flon,54.7682,-101.865,-2.44,83,100,4.91,CA,2023-04-19 02:41:43
393,coquimbo,-29.9533,-71.3436,13.85,82,0,0.0,CL,2023-04-19 02:33:01
394,antsiranana,-12.2787,49.2917,25.14,84,26,5.94,MG,2023-04-19 02:37:30
395,bel ombre,-4.6167,55.4167,26.91,83,20,1.03,SC,2023-04-19 02:41:43
396,wainwright,52.839,-110.8572,5.37,69,91,5.96,CA,2023-04-19 02:41:43
397,siwa oasis,29.2041,25.5195,20.56,54,95,7.01,EG,2023-04-19 02:37:21
398,loen,7.7601,168.2307,27.83,77,96,7.63,MH,2023-04-19 02:41:43
399,matera,40.5,16.4167,9.32,90,89,2.62,IT,2023-04-19 02:41:43
400,kegeyli shahar,42.7767,59.6078,2.05,22,6,6.28,UZ,2023-04-19 02:41:43
401,happy valley-goose bay,53.3168,-60.3315,6.17,61,100,4.12,CA,2023-04-19 02:37:29
402,gobernador virasora,-28.05,-56.0333,13.06,94,0,2.68,AR,2023-04-19 02:41:43
403,kodinsk,58.6881,99.1844,-6.45,57,100,3.64,RU,2023-04-19 02:41:43
404,palmer,42.1584,-72.3287,8.81,55,100,3.09,US,2023-04-19 02:37:26
405,smidovich,48.6,133.8167,10.65,58,97,5.57,RU,2023-04-19 02:41:44
406,ubinskoye,55.3068,79.6802,-5.83,65,8,4.9,RU,2023-04-19 02:41:44
407,tres arroyos,-38.3739,-60.2798,12.99,50,100,6.01,AR,2023-04-19 02:41:44
408,montrose,38.4166,-108.2673,11.67,39,100,4.77,US,2023-04-19 02:41:44
409,constantia,44.1833,28.65,10.39,92,100,4.97,RO,2023-04-19 02:37:09
410,yuzhno-kurilsk,44.0306,145.8556,6.83,64,97,1.5,RU,2023-04-19 02:36:51
411,changde,29.0464,111.6783,24.95,70,95,3.99,CN,2023-04-19 02:41:44
412,baukau,51.5526,7.2042,11.09,74,100,1.34,DE,2023-04-19 02:41:44
413,ulaangom,49.9811,92.0667,1.4,19,1,3.82,MN,2023-04-19 02:41:44
414,bahau,2.8079,102.4049,30.55,70,100,0.41,MY,2023-04-19 02:41:44
415,tejen,37.3834,60.5054,11.27,22,5,4.01,TM,2023-04-19 02:41:44
416,touros,-5.1989,-35.4608,25.76,85,69,2.56,BR,2023-04-19 02:37:03
417,mejit,10.2753,170.8646,26.71,80,99,8.66,MH,2023-04-19 02:41:44
418,warrenton,-28.114,24.8475,12.92,38,0,1.97,ZA,2023-04-19 02:41:44
419,olingan,8.5314,123.3194,28.47,78,11,6.02,PH,2023-04-19 02:41:44
420,regina,50.4501,-104.6178,3.06,68,100,11.32,CA,2023-04-19 02:35:21
421,valparaiso,-33.0393,-71.6273,16.67,53,0,1.03,CL,2023-04-19 02:32:10
422,gurmatkal,16.8667,77.4,32.72,14,0,3.38,IN,2023-04-19 02:41:44
423,bairnsdale,-37.8333,147.6167,17.25,67,69,2.24,AU,2023-04-19 02:41:45
424,prado,-17.3411,-39.2208,25.6,88,42,5.19,BR,2023-04-19 02:37:18
425,staryy dobrotvir,50.2315,24.377,6.35,88,100,2.71,UA,2023-04-19 02:41:45
426,hauterive,46.0901,3.4459,5.42,92,3,1.68,FR,2023-04-19 02:41:45
427,kununurra,-15.7667,128.7333,28.99,39,4,7.2,AU,2023-04-19 02:41:45
428,zadawa,11.4496,10.3672,28.36,22,11,2.34,NG,2023-04-19 02:41:45
429,quellon,-43.1167,-73.6167,12.14,100,100,0.0,CL,2023-04-19 02:36:47
430,noumea,-22.2763,166.4572,28.99,99,38,3.85,NC,2023-04-19 02:30:04
431,zhangatas,43.5667,69.75,4.46,53,0,7.22,KZ,2023-04-19 02:41:17
432,pandan,14.0453,124.1694,28.11,75,9,2.32,PH,2023-04-19 02:41:45
433,robore,-18.3333,-59.75,20.37,91,100,1.23,BO,2023-04-19 02:37:10
434,palmares do sul,-30.2578,-50.5097,16.45,57,5,5.36,BR,2023-04-19 02:41:45
435,topchikha,52.8192,83.1185,-7.75,74,85,4.29,RU,2023-04-19 02:41:45
436,kabwe,-14.4469,28.4464,14.24,98,92,1.95,ZM,2023-04-19 02:41:45
437,kerekegyhaza,46.9372,19.4781,11.97,75,95,3.39,HU,2023-04-19 02:41:46
438,sitka,57.0531,-135.33,8.94,46,0,1.54,US,2023-04-19 02:36:55
439,kuta,-8.7233,115.1723,30.0,74,40,4.02,ID,2023-04-19 02:41:46
440,huarmey,-10.0681,-78.1522,24.82,80,84,4.34,PE,2023-04-19 02:37:01
441,abasolo,20.45,-101.5167,19.6,23,52,2.63,MX,2023-04-19 02:41:46
442,baiti,13.745,-14.7482,29.28,28,99,4.47,SN,2023-04-19 02:41:46
443,lib,8.3122,167.3766,27.71,77,27,7.86,MH,2023-04-19 02:41:46
444,hadibu,12.65,54.0333,27.02,73,1,3.32,YE,2023-04-19 02:37:32
445,port alfred,-33.5906,26.891,19.76,84,34,4.14,ZA,2023-04-19 02:36:54
446,comodoro rivadavia,-45.8667,-67.5,12.92,50,0,2.06,AR,2023-04-19 02:41:46
447,hotan,37.0997,79.9269,17.43,19,73,2.4,CN,2023-04-19 02:41:46
448,taroa,8.7058,171.2275,27.47,79,69,7.98,MH,2023-04-19 02:41:46
449,choyr,46.3611,108.3611,4.15,29,100,12.77,MN,2023-04-19 02:41:46
450,al faw,29.9776,48.4741,21.0,33,100,4.27,IQ,2023-04-19 02:41:46
451,naze,28.3667,129.4833,21.51,73,100,2.68,JP,2023-04-19 02:41:46
452,tadine,-21.55,167.8833,26.92,75,57,4.67,NC,2023-04-19 02:41:46
453,hirara,24.8,125.2833,26.92,89,75,9.26,JP,2023-04-19 02:41:46
454,miranda,3.2499,-76.2281,22.07,90,100,1.84,CO,2023-04-19 02:41:46
455,lompoc,34.6391,-120.4579,13.08,70,40,9.77,US,2023-04-19 02:37:22
456,adria,45.0564,12.0578,13.36,74,100,1.74,IT,2023-04-19 02:41:46
457,kapuskasing,49.4169,-82.4331,-5.95,86,100,6.17,CA,2023-04-19 02:37:01
458,axim,4.8699,-2.2405,26.59,86,100,1.81,GH,2023-04-19 02:41:47
459,parnamirim,-5.9156,-35.2628,25.94,89,20,0.0,BR,2023-04-19 02:41:47
460,ormara,25.2088,64.6357,26.84,55,88,1.85,PK,2023-04-19 02:41:47
461,baie-comeau,49.2168,-68.1489,1.82,100,100,3.09,CA,2023-04-19 02:39:06
462,esme,38.3998,28.969,6.44,92,2,0.75,TR,2023-04-19 02:41:47
463,kangding,30.0513,101.9603,16.22,60,44,1.99,CN,2023-04-19 02:41:47
464,montlucon,46.3333,2.6,4.28,96,4,2.03,FR,2023-04-19 02:41:47
465,luderitz,-26.6481,15.1594,18.6,54,3,0.44,NA,2023-04-19 02:37:30
466,santa isabel,-23.3156,-46.2214,20.61,99,100,2.28,BR,2023-04-19 02:35:41
467,gorontalo,0.5412,123.0595,31.85,60,64,1.64,ID,2023-04-19 02:41:47
468,aktau,43.65,51.2,8.32,40,99,11.75,KZ,2023-04-19 02:41:47
469,woolgoolga,-30.1106,153.2007,23.93,55,80,3.92,AU,2023-04-19 02:41:47
470,haimen,23.1935,116.6142,27.94,74,85,8.46,CN,2023-04-19 02:41:47
471,chimore,-16.9833,-65.1333,20.93,99,100,1.73,BO,2023-04-19 02:41:47
472,martakert,40.2104,46.821,9.45,81,9,0.28,AZ,2023-04-19 02:41:47
473,hasaki,35.7333,140.8333,24.01,67,54,4.12,JP,2023-04-19 02:37:08
474,akcakale,36.7111,38.9475,15.52,68,71,2.98,TR,2023-04-19 02:41:47
475,lautoka,-17.6167,177.4667,29.92,74,40,6.17,FJ,2023-04-19 02:41:47
476,sechura,-5.5569,-80.8222,27.16,68,47,5.49,PE,2023-04-19 02:41:47
477,gazojak,41.1875,61.4036,9.0,21,5,6.52,TM,2023-04-19 02:41:47
478,karasuk,53.7377,78.0403,-4.12,33,0,3.45,RU,2023-04-19 02:41:48
479,porto novo,6.4965,2.6036,28.9,87,100,1.64,BJ,2023-04-19 02:38:21
480,severo-yeniseyskiy,60.3725,93.0408,-11.27,88,100,3.83,RU,2023-04-19 02:37:25
481,chadan,51.2833,91.5833,-0.93,33,41,4.38,RU,2023-04-19 02:41:48
482,verkhniy baskunchak,48.2256,46.7217,8.36,43,100,5.99,RU,2023-04-19 02:41:48
483,walvis bay,-22.9575,14.5053,17.62,80,100,4.8,NA,2023-04-19 02:41:48
484,magway,20.15,94.9167,34.89,35,0,2.56,MM,2023-04-19 02:41:48
485,cestos city,5.46,-9.5828,26.48,85,95,1.92,LR,2023-04-19 02:36:53
486,malango,-2.9627,119.9001,28.59,60,78,1.57,ID,2023-04-19 02:37:32
487,aktanysh,55.7216,54.0829,7.59,66,99,2.78,RU,2023-04-19 02:41:48
488,khorramabad,33.4878,48.3558,6.79,87,0,1.03,IR,2023-04-19 02:41:48
489,liman,48.9884,37.8023,8.37,65,100,5.09,UA,2023-04-19 02:41:48
490,pyapon,16.2833,95.6833,33.22,49,9,3.56,MM,2023-04-19 02:41:48
491,taltal,-25.4,-70.4833,18.5,74,0,2.01,CL,2023-04-19 02:37:18
492,kolonia town,6.964,158.206,29.06,74,100,5.14,FM,2023-04-19 02:41:48
493,lepsy,46.235,78.9456,3.95,28,2,0.87,KZ,2023-04-19 02:41:48
494,al hufuf,25.3646,49.5653,21.19,43,0,0.0,SA,2023-04-19 02:41:48
495,watampone,-4.5386,120.3279,29.92,71,89,2.29,ID,2023-04-19 02:41:48
496,rio grande,-32.035,-52.0986,13.72,53,33,6.19,BR,2023-04-19 02:37:18
497,jumla,29.2747,82.1838,17.97,38,0,0.98,NP,2023-04-19 02:41:48
498,feijo,-8.1642,-70.3536,23.6,92,99,0.98,BR,2023-04-19 02:41:49
499,midvagur,62.0511,-7.1939,7.46,93,25,4.63,FO,2023-04-19 02:41:49
500,kenai,60.5544,-151.2583,5.05,60,0,3.6,US,2023-04-19 02:36:44
501,luga,58.7372,29.8453,0.51,97,19,3.33,RU,2023-04-19 02:41:49
502,basco,20.4487,121.9702,26.95,86,6,5.77,PH,2023-04-19 02:41:49
503,xifeng,42.7372,124.7222,23.28,13,71,10.11,CN,2023-04-19 02:41:49
504,mournies,35.4764,24.0092,14.35,87,40,4.12,GR,2023-04-19 02:41:49
505,citrus springs,28.9975,-82.4707,19.97,79,0,0.0,US,2023-04-19 02:41:49
506,waingapu,-9.6567,120.2641,28.54,72,41,6.33,ID,2023-04-19 02:41:49
507,navirai,-23.065,-54.1906,17.6,92,100,2.25,BR,2023-04-19 02:41:49
508,saint-philippe,-21.3585,55.7679,23.77,81,24,5.56,RE,2023-04-19 02:41:49
509,mocimboa,-11.3167,40.35,21.58,98,64,2.37,MZ,2023-04-19 02:41:49
510,maun,-19.9833,23.4167,15.98,55,0,3.09,BW,2023-04-19 02:41:49
511,kayangel,8.0823,134.7173,28.35,76,68,4.46,PW,2023-04-19 02:36:58
512,tome,-36.6167,-72.95,11.34,88,100,2.76,CL,2023-04-19 02:41:49
513,togur,58.3631,82.8265,-9.4,86,100,3.98,RU,2023-04-19 02:41:49
514,ad darb,17.7229,42.2526,27.98,71,0,0.93,SA,2023-04-19 02:41:49
515,mandera,3.9366,41.867,26.37,72,30,1.81,KE,2023-04-19 02:37:02
516,bubaque,11.2833,-15.8333,25.27,73,43,6.11,GW,2023-04-19 02:41:49
517,acapulco de juarez,16.8634,-99.8901,27.9,78,0,3.6,MX,2023-04-19 02:34:40
518,sisimiut,66.9395,-53.6735,-7.57,88,100,3.17,GL,2023-04-19 02:36:47
519,tabas,33.5959,56.9244,17.12,25,0,2.06,IR,2023-04-19 02:41:49
520,norilsk,69.3535,88.2027,-19.21,88,10,1.7,RU,2023-04-19 02:41:50
521,ulsteinvik,62.3432,5.8487,7.95,77,100,0.89,NO,2023-04-19 02:37:14
522,mogadishu,2.0371,45.3438,28.24,70,65,2.47,SO,2023-04-19 02:41:50
523,ermoupolis,37.4423,24.9425,14.5,73,0,3.09,GR,2023-04-19 02:41:50
524,agbabu,6.5886,4.8343,25.61,94,99,1.46,NG,2023-04-19 02:41:50
525,akjoujt,19.6969,-14.4164,22.65,40,54,5.38,MR,2023-04-19 02:41:50
526,banda aceh,5.5577,95.3222,28.71,74,68,6.63,ID,2023-04-19 02:41:50
527,tselinnoye,53.0833,85.6667,-8.18,83,99,2.13,RU,2023-04-19 02:36:57
528,brookings,44.3114,-96.7984,12.19,43,0,5.66,US,2023-04-19 02:41:50
529,khanty-mansiysk,61.0042,69.0019,-8.94,62,0,2.0,RU,2023-04-19 02:41:50
530,keflavik,64.0049,-22.5624,9.95,100,100,4.12,IS,2023-04-19 02:37:26
531,margate,51.3813,1.3862,10.5,82,84,2.24,GB,2023-04-19 02:36:50
532,barcelos,41.5388,-8.6151,16.06,60,100,1.63,PT,2023-04-19 02:41:26
533,lazaro cardenas,17.9583,-102.2,24.22,83,29,2.37,MX,2023-04-19 02:41:50
534,magalia,39.8121,-121.5783,11.75,78,90,2.1,US,2023-04-19 02:38:47
535,birendranagar,28.6019,81.6339,31.84,18,0,1.2,NP,2023-04-19 02:41:50
536,argo,37.6333,22.7333,10.99,77,79,2.07,GR,2023-04-19 02:41:50
537,sorong,-0.8833,131.25,28.1,74,14,3.2,ID,2023-04-19 02:41:50
538,nha trang,12.25,109.1833,31.0,54,48,3.93,VN,2023-04-19 02:36:51
539,alpine,32.835,-116.7664,12.2,80,4,2.68,US,2023-04-19 02:41:50
540,recani,31.2846,-4.2688,20.98,22,39,1.42,MA,2023-04-19 02:41:50
541,riscani,47.9572,27.5539,7.29,95,100,2.99,MD,2023-04-19 02:41:51
542,okha,53.5739,142.9478,3.33,81,99,1.6,RU,2023-04-19 02:41:51
543,jiuquan,39.7432,98.5174,9.48,11,100,7.58,CN,2023-04-19 02:41:51
544,mizdah,31.4451,12.9801,11.8,61,0,2.76,LY,2023-04-19 02:41:51
545,sao gabriel da cachoeira,-0.1303,-67.0892,23.67,94,96,1.03,BR,2023-04-19 02:41:51
546,pervomayskoye,43.919,46.7102,9.61,69,100,8.49,RU,2023-04-19 02:41:51
547,berdigestyakh,62.0989,126.6992,-1.98,92,100,2.81,RU,2023-04-19 02:33:11
548,chos malal,-37.3781,-70.2709,10.03,57,93,4.15,AR,2023-04-19 02:41:51
549,hayden,47.766,-116.7866,7.02,39,40,6.69,US,2023-04-19 02:41:51
550,sahibganj,25.25,87.65,36.44,13,0,2.96,IN,2023-04-19 02:41:51
551,myeik,12.4333,98.6,29.71,70,50,4.59,MM,2023-04-19 02:41:51
552,aldan,58.6031,125.3894,-3.63,67,100,2.65,RU,2023-04-19 02:41:51
553,mont-laurier,46.5501,-75.4993,2.79,97,96,3.51,CA,2023-04-19 02:38:53
554,qamdo,31.1667,97.2333,7.16,34,2,1.93,CN,2023-04-19 02:41:51
555,labuan,5.2767,115.2417,31.2,74,20,1.03,MY,2023-04-19 02:41:51
556,abepura,-2.6333,140.5833,31.45,58,20,2.06,ID,2023-04-19 02:37:20
557,orumiyeh,37.5527,45.0761,7.75,71,0,3.09,IR,2023-04-19 02:41:51
558,pinheiro,-2.5214,-45.0825,23.14,98,100,0.96,BR,2023-04-19 02:41:51
559,saiha,22.4833,92.9667,33.29,28,0,1.45,IN,2023-04-19 02:41:51
560,orda,57.1951,56.9091,1.93,71,58,5.38,RU,2023-04-19 02:41:51
561,dilling,12.05,29.65,25.29,10,78,4.25,SD,2023-04-19 02:41:52
562,vernon,50.2581,-119.2691,6.63,61,100,3.09,CA,2023-04-19 02:38:42
563,changchun,43.88,125.3228,18.98,16,100,8.77,CN,2023-04-19 02:41:52
564,taoudenni,22.6783,-3.9836,28.65,19,18,2.75,ML,2023-04-19 02:36:53
565,byford,-32.2167,116.0,20.75,54,0,6.69,AU,2023-04-19 02:41:52
566,conduaga,8.862,117.4893,31.17,62,91,1.97,PH,2023-04-19 02:41:52
567,freetown,8.484,-13.2299,26.84,83,20,4.12,SL,2023-04-19 02:41:52
